880,87.94
ybot_rig_arms_v6_split_ragdoll - v4\AntagonisticGains\stiffnessMultiplierLeft,ybot_rig_arms_v6_split_ragdoll - v4\AntagonisticGains\stiffnessMultiplierRight
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
0.50,0.50
